04     1   1   2   2  8  280     5.0     3.4   1011.9     4.7   99  10     0     0 9   317   -331  9
04     1   1   2   3  8  290     5.0     3.3   1012.3     4.7   98  10     0     0 9   316   -330  9
04     1   1   2   4  8  280     5.0     3.0   1012.9     4.6   99  10     0     0 9   315   -329  9
04     1   1   2   5  8  290     4.0     2.7   1013.2     4.5   98  -1     0     0 9   295   -326  9
04     1   1   2   6  8  270     4.0     2.6   1013.6     4.5   99  -1     0     0 9   294   -326  9
04     1   1   2   7  8  270     4.0     2.8   1014.1     4.5   99  20     0     0 9   295   -326  9
04     1   1   2   8  8  280     4.0     3.0   1014.5     4.6   99  20     0     0 9   296   -327  9
04     1   1   2   9  8  280     6.0     2.9   1015.0     4.5   97  -1     0    11 9   314   -328  9
04     1   1   2  10  8  270     3.0     3.0   1015.2     4.4   95   2     0    44 9   315   -329  9
04     1   1   2  11  8  260     5.0     3.4   1015.3     4.4   92  -1     0    83 9   317   -331  9
04     1   1   2  12  8  250     5.0     3.5   1015.2     4.4   91  -1     0    89 9   317   -331  9
04     1   1   2  13  8  250     4.0     3.3   1015.2     4.2   89   2     0    81 9   316   -330  9
04     1   1   2  14  8  260     5.0     3.5   1015.3     4.3   89  -1     0    44 9   317   -331  9
04     1   1   2  15  8  270     4.0     3.5   1015.7     4.3   90  -1     0    25 9   317   -331  9
04     1   1   2  16  8  250     5.0     3.7   1015.3     4.4   90  -1     0    17 9   318   -332  9
04     1   1   2  17  8  240     5.0     3.5   1014.9     4.4   92  -1     0     0 9   317   -331  9
04     1   1   2  18  3  230     6.0     2.9   1014.4     4.2   90  -1     0     0 9   254   -324  9
04     1   1   2  19  7  230     6.0     3.6   1014.1     4.3   89  -1     0     0 9   299   -330  9
04     1   1   2  20  8  210     6.0     3.8   1014.0     4.2   86  -1     0     0 9   319   -333  9
04     1   1   2  21  8  220     5.0     3.6   1013.9     4.3   89  21     0     0 9   318   -332  9
04     1   1   2  22  8  230     5.0     3.6   1014.0     4.3   88   2     0     0 9   318   -332  9
04     1   1   2  23  8  230     5.0     3.9   1014.1     4.4   88  -1     0     0 9   319   -333  9
04     1   1   2  24  8  240     5.0     3.9   1013.9     4.4   89  -1     0     0 9   319   -333  9
04     1   1   3   1  7  230     5.0     3.9   1013.6     4.5   90   1     0     0 9   301   -332  9
04     1   1   3   2  8  230     4.0     3.9   1013.3     4.5   91  -1     0     0 9   301   -332  9
04     1   1   3   3  8  230     4.0     4.0   1013.3     4.5   91  -1     0     0 9   320   -334  9
04     1   1   3   4  8  230     5.0     4.0   1012.9     4.5   91  -1     0     0 9   320   -334  9
04     1   1   3   5  8  230     6.0     4.1   1012.8     4.6   91  -1     0     0 9   320   -334  9
04     1   1   3   6  8  230     5.0     4.3   1012.3     4.6   90  -1     0     0 9   321   -335  9
04     1   1   3   7  8  230     5.0     4.2   1012.2     4.5   88  -1     0     0 9   302   -333  9
04     1   1   3   8  8  230     5.0     4.2   1011.6     4.5   88  -1     0     0 9   302   -333  9
04     1   1   3   9  8  230     5.0     4.3   1011.4     4.5   89  -1     0     6 9   321   -335  9
04     1   1   3  10  8  220     5.0     4.6   1011.3     4.6   87  -1     0    19 9   323   -336  9
04     1   1   3  11  8  220     6.0     5.0   1010.9     4.6   86  -1     0    31 9   325   -338  9
04     1   1   3  12  8  230     6.0     5.4   1010.3     4.6   84  -1     0    42 9   327   -340  9
04     1   1   3  13  7  230     6.0     6.0   1010.0     4.7   82  -1     0    75 9   312   -342  9
04     1   1   3  14  8  220     5.0     6.4   1009.4     4.7   80  -1     0    58 9   332   -345  9
04     1   1   3  15  8  210     6.0     6.3   1008.8     4.8   81  -1     0    25 9   313   -344  9
04     1   1   3  16  7  230     5.0     6.2   1008.4     4.7   81  -1     0    14 9   313   -343  9
04     1   1   3  17  7  230     7.0     6.1   1008.2     4.7   82  -1     0     0 9   312   -343  9
04     1   1   3  18  8  220     6.0     6.3   1007.8     4.7   80  -1     0     0 9   332   -345  9
04     1   1   3  19  8  220     6.0     6.2   1007.5     4.8   83  21     0     0 9   331   -344  9
04     1   1   3  20  8  230     7.0     6.4   1007.4     4.9   82  21     0     0 9   332   -345  9
04     1   1   3  21  8  220     5.0     6.2   1007.3     4.9   84  -1     0     0 9   331   -344  9
04     1   1   3  22  8  220     7.0     6.0   1006.9     4.8   83   2     0     0 9   330   -343  9
04     1   1   3  23  8  230     7.0     5.9   1006.6     4.8   84  -1     0     0 9   330   -343  9
04     1   1   3  24  8  230     7.0     5.6   1006.2     4.8   85  -1     0     0 9   328   -341  9
04     1   1   4   1  8  230     7.0     5.4   1005.7     4.9   89   2     0     0 9   327   -340  9
04     1   1   4   2  8  220     7.0     5.3   1005.4     4.9   88  -1     0     0 9   327   -340  9
04     1   1   4   3  8  230     7.0     5.5   1005.2     4.8   86  51     0     0 9   328   -341  9
04     1   1   4   4  8  230     7.0     5.2   1004.8     4.8   88  20     0     0 9   326   -339  9
04     1   1   4   5  8  230     7.0     5.5   1004.6     4.7   84  20     0     0 9   328   -341  9
04     1   1   4   6  8  230     7.0     5.4   1004.5     4.7   85  -1     0     0 9   327   -340  9
04     1   1   4   7  8  230     7.0     5.3   1004.9     4.8   86  51     0     0 9   327   -340  9
04     1   1   4   8  8  230     6.0     4.8   1005.0     4.9   92  20     0     0 9   324   -337  9
04     1   1   4   9  8  230     6.0     4.9   1005.5     4.9   92  20     0     3 9   324   -338  9
04     1   1   4  10  8  240     5.0     5.1   1006.0     5.0   91  51     0     8 9   307   -338  9
04     1   1   4  11  8  230     4.0     5.1   1006.4     5.1   93  20     0    14 9   307   -338  9
04     1   1   4  12  8  230     4.0     5.4   1006.2     5.1   91  20     0    25 9   309   -339  9
04     1   1   4  13  8  230     4.0     5.6   1005.8     5.0   89  51     0    25 9   328   -341  9
04     1   1   4  14  8  230     4.0     5.6   1005.4     5.0   89  20     0    22 9   328   -341  9
04     1   1   4  15  8  220     3.0     5.5   1004.9     5.0   90  51     0     8 9   328   -341  9
04     1   1   4  16  8  200     3.0     5.1   1004.6     5.1   94  51     0     6 9   326   -339  9
04     1   1   4  17  8  190     3.0     5.1   1003.9     5.1   94  58     0     0 9   326   -339  9
04     1   1   4  18  8  180     4.0     4.9   1003.1     5.0   94  21     0     0 9   306   -337  9
04     1   1   4  19  8  190     4.0     4.9   1002.4     5.1   95  63     0     0 9   324   -338  9
04     1   1   4  20  8  180     5.0     4.4   1001.6     5.0   97  63     0     0 9   303   -334  9
04     1   1   4  21  8  190     5.0     4.3   1000.8     5.0   97  21     0     0 9   321   -335  9
04     1   1   4  22  8  190     6.0     4.5   1000.2     5.1   97  61     0     0 9   322   -336  9
04     1   1   4  23  8  210     6.0     4.6    999.6     5.1   97  61     0     0 9   323   -336  9
04     1   1   4  24  8  210     6.0     5.0    998.9     5.3   97  61     0     0 9   325   -338  9
04     1   1   5   1  5  230     7.0     5.5    999.1     5.5   97  21     0     0 9   283   -338  9
04     1   1   5   2  7  240     8.0     5.4    999.2     5.2   94  -1     0     0 9   309   -339  9
04     1   1   5   3  7  250     7.0     5.9    999.4     5.2   89  21     0     0 9   311   -342  9
04     1   1   5   4  7  250    11.0     5.6    999.4     5.2   92  61     0     0 9   310   -340  9
04     1   1   5   5  2  250    10.0     4.8   1000.5     4.8   90  25     0     0 9   259   -333  9
04     1   1   5   6  4  270     9.0     4.4   1001.6     4.7   90  -1     0     0 9   268   -332  9
04     1   1   5   7  6  270    10.0     3.9   1002.9     4.1   82   3     0     0 9   286   -331  9
04     1   1   5   8  4  260    10.0     3.2   1003.8     4.0   84  -1     0     0 9   262   -326  9
04     1   1   5   9  3  260     8.0     2.6   1005.1     4.0   87  -1     3    19 9   248   -322  9
04     1   1   5  10  3  260     8.0     2.7   1006.5     3.9   85  -1    44    56 9   248   -323  9
04     1   1   5  11  3  260     9.0     3.2   1007.3     4.0   84  -1   100    72 9   251   -325  9
04     1   1   5  12  3  260     8.0     4.0   1007.8     4.0   80  -1   119    97 9   260   -329  9
04     1   1   5  13  6  270     6.0     5.1   1008.5     4.2   77  -1    61   128 9   292   -337  9
04     1   1   5  14  4  260     6.0     4.8   1008.8     4.1   77  -1    19   108 9   265   -333  9
04     1   1   5  15  5  270     6.0     4.8   1009.1     4.0   76  -1    25    61 9   271   -334  9
04     1   1   5  16  4  260     5.0     4.0   1009.8     3.9   78  -1     6    22 9   260   -329  9
04     1   1   5  17  2  240     4.0     2.4   1010.0     3.8   86  -1     0     0 9   247   -321  9
04     1   1   5  18  1  240     4.0     0.9   1010.3     3.7   91  -1     0     0 9   238   -314  9
04     1   1   5  19  0  220     5.0     0.4   1010.4     3.6   93  -1     0     0 9   235   -312  9
04     1   1   5  20  0  230     6.0    -0.2   1010.6     3.5   94  -1     0     0 9   232   -309  9
04     1   1   5  21  1  220     5.0    -0.5   1010.9     3.4   94  -1     0     0 9   231   -308  9
04     1   1   5  22  1  190     5.0    -0.1   1010.8     3.5   93  -1     0     0 9   233   -309  9
04     1   1   5  23  0  180     6.0    -0.5   1010.7     3.4   94  -1     0     0 9   231   -308  9
04     1   1   5  24  1  190     5.0    -0.4   1010.5     3.4   93  -1     0     0 9   231   -308  9
04     1   1   6   1  0  190     5.0    -0.8   1010.4     3.3   94  -1     0     0 9   229   -306  9
04     1   1   6   2  0  170     4.0    -0.7   1010.0     3.3   93  -1     0     0 9   230   -307  9
04     1   1   6   3  0  160     5.0    -1.8   1009.7     3.2   96  -1     0     0 9   224   -302  9
04     1   1   6   4  0  170     5.0    -1.4   1009.2     3.2   94  -1     0     0 9   226   -303  9
04     1   1   6   5  0  180     6.0    -1.1   1008.9     3.3   94  -1     0     0 9   228   -305  9
04     1   1   6   6  0  170     5.0    -0.8   1008.5     3.4   94  -1     0     0 9   229   -306  9
04     1   1   6   7  0  180     3.0    -1.5   1008.5     3.2   94  -1     0     0 9   226   -303  9
04     1   1   6   8  1  180     5.0    -0.9   1008.5     3.4   95  -1     0     0 9   229   -306  9
04     1   1   6   9  1  180     5.0    -0.5   1008.6     3.5   95  -1     6    17 9   231   -308  9
04     1   1   6  10  1  170     5.0     0.3   1008.5     3.6   92  -1    61    44 9   235   -311  9
04     1   1   6  11  1  180     5.0     0.8   1008.4     3.6   90  -1   125    56 9   238   -314  9
04     1   1   6  12  1  180     5.0     2.0   1008.1     3.8   88  -1   167    58 9   244   -319  9
04     1   1   6  13  1  180     5.0     3.9   1007.2     4.1   81  -1   172    56 9   254   -329  9
04     1   1   6  14  1  180     5.0     4.2   1006.9     4.1   81  -1   131    56 9   256   -330  9
04     1   1   6  15  2  180     5.0     4.1   1006.5     4.3   85  -1    61    42 9   256   -330  9
04     1   1   6  16  4  160     4.0     3.7   1006.1     4.3   87  -1     0    17 9   255   -328  9
04     1   1   6  17  5  180     5.0     2.9   1006.2     4.2   90  -1     0     0 9   254   -324  9
04     1   1   6  18  6  180     5.0     2.6   1005.6     4.2   92  -1     0     0 9   256   -323  9
04     1   1   6  19  6  190     6.0     2.1   1005.2     4.1   92  -1     0     0 9   254   -320  9
04     1   1   6  20  6  200     7.0     1.7   1005.2     3.9   92  -1     0     0 9   252   -319  9
04     1   1   6  21  4  210     6.0     1.8   1005.4     4.0   92  -1     0     0 9   245   -319  9
04     1   1   6  22  6  210     5.0     2.0   1005.5     4.0   92  -1     0     0 9   276   -322  9
04     1   1   6  23  7  210     5.0     2.6   1005.6     4.2   92  -1     0     0 9   294   -326  9
04     1   1   6  24  8  210     5.0     3.1   1005.9     4.3   90  24     0     0 9   315   -329  9
04     1   1   7   1  8  220     5.0     3.6   1005.9     4.4   89   2     0     0 9   318   -332  9
04     1   1   7   2  8  230     5.0     3.6   1006.6     4.5   92  63     0     0 9   318   -332  9
04     1   1   7   3  8  240     5.0     3.6   1007.4     4.7   96  61     0     0 9   318   -332  9
04     1   1   7   4  8  230     5.0     3.8   1007.9     4.8   97  21     0     0 9   300   -331  9
04     1   1   7   5  3  220     4.0     3.5   1007.9     4.7   98  -1     0     0 9   256   -327  9
04     1   1   7   6  8  230     4.0     3.2   1008.3     4.6   97  -1     0     0 9   316   -330  9
04     1   1   7   7  8  230     5.0     3.6   1009.0     4.7   97   2     0     0 9   318   -332  9
04     1   1   7   8  8  230     4.0     3.6   1009.7     4.7   97  -1     0     0 9   318   -332  9
04     1   1   7   9  7  230     4.0     3.9   1010.2     4.9   98  -1     0     8 9   301   -332  9
04     1   1   7  10  8  230     4.0     4.1   1010.8     4.9   97  -1     0    25 9   320   -334  9
04     1   1   7  11  7  230     3.0     4.5   1011.0     5.0   97  20     0    47 9   304   -335  9
04     1   1   7  12  6  230     4.0     5.1   1011.0     5.2   97  20    11   103 9   292   -337  9
04     1   1   7  13  6  240     4.0     6.9   1010.6     5.3   87   2    22   131 9   302   -346  9
04     1   1   7  14  5  230     4.0     6.5   1010.5     5.3   88  -1    19   106 9   275   -342  9
04     1   1   7  15  5  210     2.0     6.1   1010.2     5.3   92  -1    25    78 9   270   -340  9
04     1   1   7  16  7  200     2.0     6.5   1010.4     5.5   93  -1     3    19 9   289   -343  9
04     1   1   7  17  6  200     4.0     4.6   1010.6     4.9   94  -1     0     0 9   266   -332  9
04     1   1   7  18  6  190     5.0     3.8   1010.5     4.7   95  -1     0     0 9   261   -329  9
04     1   1   7  19  3  190     5.0     3.7   1010.3     4.7   97  -1     0     0 9   255   -328  9
04     1   1   7  20  1  200     5.0     3.1   1010.1     4.5   96  -1     0     0 9   250   -325  9
04     1   1   7  21  0  200     6.0     2.9   1010.1     4.5   96  -1     0     0 9   248   -324  9
04     1   1   7  22  0  210     6.0     2.4   1009.6     4.3   97  -1     0     0 9   246   -321  9
04     1   1   7  23  1  210     5.0     2.3   1009.6     4.3   96  -1     0     0 9   245   -321  9
04     1   1   7  24  1  200     6.0     1.7   1009.2     4.1   96  -1     0     0 9   242   -318  9
04     1   1   8   1  0  200     6.0     1.2   1009.1     4.0   97  -1     0     0 9   239   -316  9
04     1   1   8   2  0  200     6.0     1.1   1008.6     3.9   96  -1     0     0 9   239   -315  9
04     1   1   8   3  0  200     6.0     0.7   1008.5     3.8   96  -1     0     0 9   237   -313  9
04     1   1   8   4  0  190     6.0     0.5   1008.0     3.8   96  -1     0     0 9   236   -312  9
04     1   1   8   5  0  190     6.0     0.4   1007.5     3.8   98  -1     0     0 9   235   -312  9
04     1   1   8   6  1  200     6.0     0.4   1007.0     3.8   97  -1     0     0 9   235   -312  9
04     1   1   8   7  0  190     6.0     0.4   1007.0     3.7   96  -1     0     0 9   235   -312  9
04     1   1   8   8  2  190     5.0    -0.3   1007.2     3.6   97  10     0     0 9   232   -309  9
04     1   1   8   9  2  210     6.0    -0.3   1007.5     3.6   98  -1     6    17 9   232   -309  9
04     1   1   8  10  1  210     5.0     0.3   1007.7     3.7   96  -1    58    50 9   235   -311  9
04     1   1   8  11  2  210     6.0     1.2   1007.7     4.0   97  -1   119    64 9   240   -316  9
04     1   1   8  12  1  210     5.0     3.1   1007.2     4.1   87  -1   167    61 9   250   -325  9
04     1   1   8  13  5  210     6.0     4.9   1007.0     4.3   80  -1   108    97 9   280   -335  9
04     1   1   8  14  6  210     5.0     5.2   1006.8     4.4   80  -1     0   103 9   293   -337  9
04     1   1   8  15  7  210     5.0     5.3   1006.8     4.4   80  -1     0    42 9   308   -339  9
04     1   1   8  16  7  210     4.0     5.1   1006.8     4.4   81  -1     0    11 9   307   -338  9
04     1   1   8  17  7  220     4.0     4.9   1006.9     4.4   83  -1     0     0 9   306   -337  9
04     1   1   8  18  8  210     5.0     4.9   1007.3     4.5   84  21     0     0 9   324   -338  9
04     1   1   8  19  8  220     5.0     5.1   1007.6     4.5   83   2     0     0 9   326   -339  9
04     1   1   8  20  8  210     4.0     5.1   1007.6     4.5   83  21     0     0 9   326   -339  9
04     1   1   8  21  8  220     4.0     5.1   1007.6     4.6   85  -1     0     0 9   326   -339  9
04     1   1   8  22  8  220     3.0     5.1   1007.8     4.7   87  21     0     0 9   326   -339  9
04     1   1   8  23  8  200     3.0     5.0   1008.1     4.7   88  -1     0     0 9   325   -338  9
04     1   1   8  24  8  200     3.0     4.9   1008.3     4.7   87  -1     0     0 9   324   -338  9
04     1   1   9   1  8  230     4.0     4.8   1008.2     4.9   92  51     0     0 9   324   -337  9
04     1   1   9   2  8  220     4.0     4.7   1008.3     4.8   92  20     0     0 9   323   -337  9
04     1   1   9   3  8  220     3.0     4.6   1008.4     4.9   95  61     0     0 9   323   -336  9
04     1   1   9   4  8  210     4.0     4.4   1008.4     5.0   97  61     0     0 9   322   -336  9
04     1   1   9   5  8  230     4.0     4.3   1008.6     4.9   97  59     0     0 9   303   -334  9
04     1   1   9   6  8  230     4.0     4.4   1008.4     5.0   98  51     0     0 9   322   -336  9
04     1   1   9   7  8  220     3.0     4.4   1008.6     5.0   98  20     0     0 9   322   -336  9
04     1   1   9   8  8  240     4.0     4.4   1009.1     5.1   99  10     0     0 9   322   -336  9
04     1   1   9   9  5  260     3.0     4.3   1009.6     5.0   98  10     0    14 9   276   -332  9
04     1   1   9  10  7  260     3.0     3.7   1010.2     4.8   99  10     0    56 9   278   -329  9
04     1   1   9  11  7  260     3.0     4.6   1010.7     5.1   99  10     0   103 9   294   -334  9
04     1   1   9  12  7  270     3.0     4.7   1010.8     5.1   98  10     0   100 9   280   -334  9
04     1   1   9  13  7  280     3.0     4.9   1010.8     5.3   99  10     0   106 9   281   -335  9
04     1   1   9  14  7  290     3.0     4.9   1011.0     5.2   97  -1     0    72 9   273   -334  9
04     1   1   9  15  7  270     3.0     5.0   1011.5     5.1   95  -1     0    58 9   284   -336  9
04     1   1   9  16  7  270     3.0     4.2   1011.9     4.8   94  -1     0    22 9   271   -331  9
04     1   1   9  17  7  280     3.0     3.6   1012.7     4.7   96  10     0     0 9   264   -328  9
04     1   1   9  18  8  300     2.0     3.4   1013.2     4.6   97  10     0     0 9   298   -329  9
04     1   1   9  19  7  320     3.0     3.1   1014.2     4.4   93  -1     0     0 9   297   -328  9
04     1   1   9  20  7  320     3.0     3.1   1014.7     4.2   90  -1     0     0 9   297   -328  9
04     1   1   9  21  8  310     1.0     3.0   1015.2     4.2   91  -1     0     0 9   315   -329  9
04     1   1   9  22  8  330     2.0     3.0   1015.8     4.1   89  -1     0     0 9   315   -329  9
04     1   1   9  23  8  310     3.0     3.0   1016.6     4.1   88  -1     0     0 9   315   -329  9
04     1   1   9  24  8  300     3.0     2.8   1017.2     4.1   89  -1     0     0 9   314   -328  9
04     1   1  10   1  7  300     3.0     2.7   1017.6     4.1   90  -1     0     0 9   295   -326  9
04     1   1  10   2  7  280     3.0     2.1   1017.9     4.0   91  -1     0     0 9   292   -323  9
04     1   1  10   3  3  260     3.0     1.7   1018.6     3.9   92  -1     0     0 9   248   -318  9
04     1   1  10   4  8  270     3.0     0.4   1018.8     3.6   95  10     0     0 9   302   -316  9
04     1   1  10   5  9  280     3.0     0.4   1019.4     3.7   96  47     0     0 9   302   -316  9
04     1   1  10   6  9  290     3.0     0.0   1019.9     3.6   97  43     0     0 9   300   -315  9
04     1   1  10   7  9  290     4.0     0.0   1020.7     3.6   98  45     0     0 9   300   -315  9
04     1   1  10   8  9  300     4.0     0.0   1021.4     3.6   98  43     0     0 9   300   -315  9
04     1   1  10   9  9  300     3.0     0.1   1022.2     3.7   99  43     0     6 9   301   -315  9
04     1   1  10  10  8  280     3.0     0.7   1022.4     3.8   98  44     0    33 9   304   -318  9
04     1   1  10  11  8  280     2.0     1.5   1022.7     4.1   98  28     0    64 9   289   -320  9
04     1   1  10  12  8  280     3.0     2.0   1022.9     4.2   99  -1     0    72 9   310   -324  9
04     1   1  10  13  8  300     3.0     2.2   1023.4     4.2   97   1     0    53 9   311   -325  9
04     1   1  10  14  8  290     2.0     2.6   1023.2     4.1   91  -1     0    39 9   313   -327  9
04     1   1  10  15  8  260     2.0     2.7   1023.3     3.9   87  -1     0    31 9   313   -327  9
04     1   1  10  16  8  280     2.0     2.6   1023.9     3.8   85  -1     0     8 9   313   -327  9
04     1   1  10  17  8  270     3.0     2.3   1024.5     3.9   88  -1     0     0 9   311   -325  9
04     1   1  10  18  8  280     3.0     1.8   1024.8     3.8   91  -1     0     0 9   309   -323  9
04     1   1  10  19  8  260     2.0     1.3   1024.8     3.7   92  -1     0     0 9   288   -319  9
04     1   1  10  20  8  230     2.0     1.2   1025.1     3.8   93  -1     0     0 9   287   -319  9
04     1   1  10  21  8  220     2.0     1.1   1025.4     3.8   94  -1     0     0 9   287   -318  9
04     1   1  10  22  8  180     2.0     1.1   1025.6     3.7   93  -1     0     0 9   305   -320  9
04     1   1  10  23  8  180     3.0     0.9   1025.7     3.7   93  -1     0     0 9   304   -319  9
04     1   1  10  24  8  200     2.0     0.8   1025.7     3.7   94  -1     0     0 9   304   -318  9
04     1   1  11   1  8  210     2.0     0.7   1025.9     3.6   92  -1     0     0 9   304   -318  9
04     1   1  11   2  8  200     2.0     0.6   1025.9     3.6   93  -1     0     0 9   303   -317  9
04     1   1  11   3  8  220     3.0     0.5   1026.4     3.3   87  -1     0     0 9   303   -317  9
04     1   1  11   4  8  210     2.0     0.2   1026.4     3.3   88  -1     0     0 9   301   -316  9
04     1   1  11   5  8  200     3.0     0.0   1025.9     3.3   88  -1     0     0 9   300   -315  9
04     1   1  11   6  8  210     2.0    -0.1   1026.1     3.3   91  -1     0     0 9   281   -313  9
04     1   1  11   7  8  210     3.0    -0.1   1026.1     3.4   92  -1     0     0 9   281   -313  9
04     1   1  11   8  8  210     2.0    -0.1   1026.0     3.3   91  -1     0     0 9   300   -314  9
04     1   1  11   9  8  190     3.0    -0.1   1026.0     3.3   90  -1     0    19 9   300   -314  9
04     1   1  11  10  6  190     3.0    -0.1   1026.3     3.2   88  -1    11    78 9   251   -311  9
04     1   1  11  11  5  190     3.0     0.3   1026.4     3.2   83  -1    50   125 9   239   -312  9
04     1   1  11  12  5  180     4.0     1.3   1026.0     3.2   79  -1   117    97 9   251   -317  9
04     1   1  11  13  5  210     3.0     2.4   1025.6     3.3   75  -1   153    83 9   256   -322  9
04     1   1  11  14  5  230     2.0     2.5   1025.1     3.3   74  -1   111    83 9   256   -322  9
04     1   1  11  15  6  220     2.0     2.4   1024.9     3.3   75  -1    44    67 9   262   -322  9
04     1   1  11  16  6  180     2.0     1.3   1025.1     3.4   83  -1     6    25 9   257   -317  9
04     1   1  11  17  5  190     4.0     0.0   1024.8     3.3   90  10     0     0 9   245   -311  9
04     1   1  11  18  4  190     3.0    -1.1   1024.9     3.2   94  10     0     0 9   234   -305  9
04     1   1  11  19  9  210     3.0    -1.7   1025.0     3.1   96  47     0     0 9   292   -307  9
04     1   1  11  20  9  210     3.0    -2.2   1024.7     3.0   96  47     0     0 9   289   -305  9
04     1   1  11  21  9  190     2.0    -2.4   1024.6     3.0   97  43     0     0 9   289   -304  9
04     1   1  11  22  9  180     2.0    -2.5   1024.2     3.0   98  47     0     0 9   288   -303  9
